Date,Tweet,City,Country,Order
Tue May 01 17:36:05 +0000 2018,  I tell my man I have flu. He says I'll uber eat food for you coz I know you are useless at cooking and you will starve…,none,none,2494
Tue May 01 17:37:36 +0000 2018,  If I actually have the flu/am sick during my exams and for the 1948294992 time in the past 3 months I'm gonna kms,none,none,2496
Tue May 01 17:37:51 +0000 2018,"  me: [sneezes] me: the flu again....ah well me, 3 days before a con: [sneezes] me: nOOOOOOO [SHOVES 73927 VITAMINS DOWN MY T…",none,none,2497
Tue May 01 17:39:03 +0000 2018,"Doctors appointment at 2:30. If these folk tell me i have the flu again, imma be pissed. My immune system is completely nonexistent. Sick of this. {no pun intended} ",none,none,2498
Tue May 01 17:39:17 +0000 2018,They made me come all the way to the clinic... on a holiday... just to see A FLU WITH A SORE THROAT ISTG AHAKSHSJW,none,none,2499
Tue May 01 17:40:18 +0000 2018,"Day 2: high fever, caughing blood, low on food, and water, no contact with the outside world, send rescue. #flu #notfeelingwell ",none,none,2500
Tue May 01 17:40:38 +0000 2018,"  The doc said my stomach flu would last about 5 days... and she was right. As miserable as it was, I'm feeling so much bet…",none,none,2501
Tue May 01 17:43:52 +0000 2018,Can I catch the rich bitch flu ,none,none,2503
Tue May 01 17:47:32 +0000 2018," Aka been poured with 20L of water for no reason it's not my birthday but I go home wet, lastly I hate flu so u got me mos",none,none,2504
Tue May 01 17:47:50 +0000 2018,This flu won't go away...,none,none,2505
Tue May 01 17:49:09 +0000 2018,I have never had the flu longer than a day and I actually feel glued to my bed ,none,none,2507
Tue May 01 17:49:29 +0000 2018,Dang it is 25C a super sunny gorgeous spring  day &amp; I am stuck inside with the flu  Hope it passes quickly,none,none,2508
Tue May 01 17:51:00 +0000 2018, Sorry that a house full of stomach flu made me miss this Adrina,none,none,2509
Tue May 01 17:52:18 +0000 2018,"  My friend brought me these to help combat my flu, im not sure how the ice cream is supposed to help me tho. But anyway, I ap…",none,none,2510
Tue May 01 17:52:19 +0000 2018,Got a flu vaccination on Saturday... Today I have flu. Scam or what?,none,none,2511
Tue May 01 17:52:36 +0000 2018,"   We don’t have flu, we just have to get up and carry on regardless lol ",none,none,2512
Tue May 01 17:53:02 +0000 2018, Yes but I am generally quite lucky with it. I take the preventer inhalers and I've been lucky with the flu jab and not had the flu for years. I do tend to get chest infections but they go after 6 weeks.,Cape Town,none,2513
Tue May 01 17:53:07 +0000 2018, Flu lite,none,none,2514
Tue May 01 17:53:58 +0000 2018,Javi Martinez nd Casemiero ar out daz reciprocal. Seems like the injury flu in munich is still active,none,none,2515
Tue May 01 17:54:29 +0000 2018,Seasonal allergy symptoms are unpleasant and share some similar symptoms as flu. ,none,none,2516
Tue May 01 17:55:06 +0000 2018," Get better soon mate. Take it easy, just remember that man flu is the worst illness going and requires plenty of TLC.",none,none,2517
Tue May 01 17:55:35 +0000 2018,  Bron leaves a game with game cramps?  Soft. Jordan played an entire Finals game with a nasty flu and delivers the dagger.,none,none,2518
Tue May 01 17:55:55 +0000 2018, The one where chuck norris kept morphing into ethereal otherthings because I was watching it at 4 in the morning high on cough syrup sleep deprivation and stomach flu,none,none,2519
Tue May 01 17:57:24 +0000 2018,"Hello. It's me. Yeah the person who's been gone a while. You forgot me didn't you? Sigh, this flu is killing me in so many ways",none,none,2520
Tue May 01 17:57:44 +0000 2018,  If I actually have the flu/am sick during my exams and for the 1948294992 time in the past 3 months I'm gonna kms,none,none,2521
Tue May 01 17:58:11 +0000 2018,Flu is everywhere in America right now.   ,none,none,2522
Tue May 01 17:58:21 +0000 2018,i havent drawn anything in like weeks because i got the shittiest flu ive ever had in my life and now i dont know how to draw anymore ,none,none,2523
Tue May 01 17:59:02 +0000 2018,Tylenol cold and flu sucks,none,none,2524
Tue May 01 17:59:44 +0000 2018,"  When I told my parents over the phone that my husband has the flu, my dad said “Have you tried euthanasia?” and in the back…",none,none,2525
Tue May 01 18:00:16 +0000 2018,"    Home from work for the day with my daughter who’s go a bit of a stomach flu, resting on the couch with…",none,none,2526
Tue May 01 18:03:49 +0000 2018," Doctor said I'll experience a fever nyana during the two weeks period because apparently that's how long it takes to kick in, but wow this is a full on flu that I'm experiencing. Nose congestion and all",none,none,2527
Tue May 01 18:04:01 +0000 2018,  I cannot wait!! Hopefully this flu I have delevoped will have subsided!,none,none,2528
Tue May 01 18:05:42 +0000 2018, Anime is the first time like games and the other is from my school and how am i still sick with the flu and then another awesome fight in my life to hurt and be hurt and know how it feels to be in school if you're a celebrity in this county got shot and killed in the same time,none,none,2529
Tue May 01 18:05:54 +0000 2018,My flu is gone within a single day... Hope i dont jinx it,none,none,2530
Tue May 01 18:06:43 +0000 2018,Best part about stomach flu is that it lasts forever and you can’t eat anything and you don’t have health insurance!!!!!!,none,none,2531
Tue May 01 18:08:02 +0000 2018,"I have the flu and Joey has the same issue he had in October, I hope we both feel better soon   ",none,none,2532
Tue May 01 18:08:51 +0000 2018,im about to have fever &amp; flu. can we like postpone it to next week i got stuffs to be done this week ,none,none,2533
Tue May 01 18:09:33 +0000 2018, I have the flu. FLU.,none,none,2534
Tue May 01 18:09:56 +0000 2018,pretty sure I have the stomach flu,none,none,2535
Tue May 01 18:11:16 +0000 2018,  Prom= entire senior class getting the flu,none,none,2536
Tue May 01 18:12:17 +0000 2018," I've never done keto, but I've gone low enough carb where I felt like I had the flu and was just out for the count with energy. Not enough fats/protein to compensate and I hated it so yeah Not for me for sure",none,none,2537
Tue May 01 18:12:49 +0000 2018,Whoever passing the flu around Xavier fuck you lil bitch,none,none,2538
Tue May 01 18:13:09 +0000 2018,This flu I got is sticking around a few days longer than expected.,none,none,2539
Tue May 01 18:13:47 +0000 2018, My wife and I got the flu while on our March break vacation (dammit!) but ended up needing to go to a clinic because my fever was high for about 5 straight days.  1 Dr. visit + 1 prescription each and w/o my coverage it would have cost over $960.  What. The. F***.,none,none,2540
Tue May 01 18:15:17 +0000 2018,"The priest thinks it's the devil My mom thinks it's the flu But boy, it's only you...   ",none,none,2541
Tue May 01 18:15:27 +0000 2018,  I felt so beautiful today before the flu decided to hit me like a car ,none,none,2542
Tue May 01 18:16:12 +0000 2018,I am catching the flu,none,none,2543
Tue May 01 18:16:16 +0000 2018,i got the flu from reading this ,none,none,2544
Tue May 01 18:16:55 +0000 2018,  I think I'm coming down with the flu. NO!  #LabourDay,Johannesburg,none,2545
Tue May 01 18:17:12 +0000 2018," Girl. I had the flu for a week. The mask is a necessity, it was the walk back to the car that got me!",none,none,2546
Tue May 01 18:18:01 +0000 2018,"  When I told my parents over the phone that my husband has the flu, my dad said “Have you tried euthanasia?” and in the back…",none,none,2547
Tue May 01 18:19:02 +0000 2018,"Me: ugh, my body aches, maybe I have the flu  : ... You went to the gym yesterday.",none,none,2548
Tue May 01 18:19:07 +0000 2018,"So...this is where I am if you are looking for me. Again today, Tuesday NO FB LIVE as I'm held hostage by Mr. Flu Bug. Stay far, far away my friends, he is after your very soul ;) ",none,none,2549
Tue May 01 18:21:35 +0000 2018,I'm probably going to die because I have a terrible bladder infection and my flu is quarter to ending my life too,none,none,2550
Tue May 01 18:22:39 +0000 2018,I'll be having a new photoshoot next week ..;-) Been sick  with the flu ,none,none,2552
Tue May 01 18:22:42 +0000 2018, I’m dying today...the man flu kicked in,none,none,2553
Tue May 01 18:23:02 +0000 2018,#TuesdayThoughts getting the damn flu in May?? Eff this.,none,none,2554
Wed May 02 18:15:41 +0000 2018,Stomach flu is the worst   ,none,none,2555
Wed May 02 18:15:56 +0000 2018, Drifty present? Or stomach flu?,none,none,2556
Wed May 02 18:16:21 +0000 2018,She has a bit of flu   #MetrofmTalk,none,none,2557
Wed May 02 18:16:24 +0000 2018,I need a dom. hubby be like mom taught me better... wth.... reading this tonight if I can last. stupid flu. ,none,none,2558
Wed May 02 18:16:36 +0000 2018,This is the only drink I've been having the last 2 days  Beechams Powder wi the fucking flu  Some holiday  ,none,none,2559
Wed May 02 18:17:26 +0000 2018,My mom left me outside in the car on xmas she was mad that I blacked. I slept out there in the cold with a flu. She loves me,none,none,2560
Wed May 02 18:17:27 +0000 2018,I’m legit making plans for my death because I’m pretty sure I’m gonna be one of the few people that dies from the flu. This bitch is coming at me HARD.,none,none,2561
Wed May 02 18:19:45 +0000 2018,I feel horrible asf ready for this lil flu to be over,none,none,2562
Wed May 02 18:20:32 +0000 2018,Been sneezing all day and sleepy... Feels like am getting flu ,none,none,2563
Wed May 02 18:21:44 +0000 2018,"  Gorgeous, gorgeous look Sabrina, I'm so happy you did a full face using Maybelline products, I love their Fit Me line and I will have to try their lippies. Are you feeling any better?? I will be praying that that flu away girl!!",none,none,2564
Wed May 02 18:21:49 +0000 2018, I'm fighting the first signs of Man Flu with a drink if this. I will beat this.   ,San Diego,none,2565
Wed May 02 18:21:53 +0000 2018,  this reminds me of the fun fact/ short coming that some states have for reporting deaths to the CDC via NVSS  . Some taking up to TWO months! So who knows how bad the flu really is in Mississippi ,none,none,2566
Wed May 02 18:22:27 +0000 2018,  When I have flu but  malume just doesnt allow negativity in my system . ,none,none,2567
Wed May 02 18:23:15 +0000 2018,Yho flu will leave u naar  shem,none,none,2568
Wed May 02 18:23:24 +0000 2018,This flu genuinely gripped me out of nowhere. Haibo.,none,none,2569
Wed May 02 18:24:36 +0000 2018,  A wee bit of bad news Tiny Bar disciples: Connor came down with the rare karate pants poop flu so we’ll be closed Wednesday…,none,none,2570
Wed May 02 18:25:11 +0000 2018,  I woke up with a flu ,none,none,2571
Wed May 02 18:25:25 +0000 2018,It’s 85 degrees and I’m freezing. Does the flu ever end?!,none,none,2572
Wed May 02 18:27:01 +0000 2018,rather catch the flu not feelings but it’s crazy how u always on my mind now,none,none,2573
Wed May 02 18:27:13 +0000 2018,This flu got me ...ku bird. Phuma kim Satan,none,none,2574
Wed May 02 18:27:41 +0000 2018,Catch flu? Wayi tiva men's flu kam? ,none,none,2575
Wed May 02 18:28:00 +0000 2018,We (teachers) need to be paid more. On top of all the services we provide we are also subjected to getting sick from learners' various illness. One day back at work and BOOM FLU. ,none,none,2576
Wed May 02 18:28:05 +0000 2018,"Does ""hot suya"" really cure the flu ?",Winnipeg,none,2577
Wed May 02 18:28:13 +0000 2018,You now have Asian Flu.,none,none,2578
Wed May 02 18:28:28 +0000 2018,  rather catch the flu not feelings but it’s crazy how u always on my mind now,none,none,2579
Wed May 02 18:28:45 +0000 2018,I have the stomach flu and I have a presentation today ,none,none,2580
Wed May 02 18:28:48 +0000 2018,"Feel like shite a touch of man flu but that aint gonna stop me with watching Liverpool FC. 90 minutes of pacing up and down jumping up and down when we score, fall to me knees when we conceed. Never stop BELIEVING #LFC",none,none,2581
Wed May 02 18:29:58 +0000 2018,How long have you have a GF? ,none,none,2582
Wed May 02 18:31:00 +0000 2018,"We'll go to the doctor when we feel flu-ish or a nagging pain. So why don’t we see a health professional when we feel emotional pain: guilt, loss, loneliness?",none,none,2583
Wed May 02 18:31:23 +0000 2018," Oh no, hope it's not the Man Flu.  My husband gets it, and suffice to say I am not the best nurse he could have married . But seriously, hope you perk up before the weekend.  Take care.",none,none,2584
Wed May 02 18:31:49 +0000 2018,"Took some meds for this flu, now I'm caught up in my own feelings. I could actually tell someone that I love em. Unintentionally ",none,none,2585
Wed May 02 18:32:46 +0000 2018,  rather catch the flu not feelings but it’s crazy how u always on my mind now,none,none,2586
Wed May 02 18:34:27 +0000 2018,me deleting everything fucking stupid i tweeted last night in my flu haze and realizing i amn an idiot ,none,none,2588
Wed May 02 18:34:58 +0000 2018,  We'll go to the doctor when we feel flu-ish or a nagging pain. So why don’t we see a health professional when we feel em…,none,none,2589
Wed May 02 18:35:00 +0000 2018, My mom's church instituted a strict no hand holding policy when the swine flu outbreak got really bad and they never started up again and it's great,none,none,2590
Wed May 02 18:35:54 +0000 2018,I have the FLU ,none,none,2591
Wed May 02 18:37:20 +0000 2018,     Have you had this horrible flu that's been doing the travels?,Hobart,none,2592
Wed May 02 18:38:51 +0000 2018,"I'm 65yrs old, a pensioner, no car now, so it's harder when getting food shopping &amp; travelling around; ok when in good physical health but not so easy if below par; carrying a rucksack with stuff I need can be sore on back; having flu virus means not exercising as much ",none,none,2594
Wed May 02 18:39:07 +0000 2018,This fucking flu is a myth bruv wouldn’t even wish it on Samir Nasri,none,none,2595
Wed May 02 18:39:40 +0000 2018,what's with the sudden flu man,none,none,2596
Wed May 02 18:41:05 +0000 2018,"So excited to get back to the gym this weekend! I feel like a potato, having the flu fucking sucks.",none,none,2597
