Date,Tweet,City,Country
Wed May 02 18:32:05 +0000 2018,"Good Aftn! Happy Wed! Hope you’re having a good day...an awesome week &amp; a Fabulous May so far. Been nursing a cold/flu the last few days,but on the upswing. Guess it was my turn. Can’t believe this weather.. umm what happened to spring?.. &amp; Wish you &amp;  ",none,none
Wed May 02 18:32:15 +0000 2018,"  Not trying to brag, but this week I accomplished all my 2018 resolutions: lose 5 lbs, watch more movies, spoon my dog m…",none,none
Wed May 02 18:32:16 +0000 2018,#SUMMER IS GREAT!!! UNFOUNATELY IT BRINGS #SNEEZING FLU. OUR PURE #ESSENTIALOILS ARE HERE TO HELP  #naturalhealth ,none,none
Wed May 02 18:32:21 +0000 2018, Have you taken Oscilococcinum if it’s a late flu?,none,none
Wed May 02 18:32:36 +0000 2018,"Flu Scan for May 01, 2018 | CIDRAP ",none,none
Wed May 02 18:32:46 +0000 2018,  rather catch the flu not feelings but it’s crazy how u always on my mind now,none,none
Wed May 02 18:32:50 +0000 2018,  Happy #FriendsLikeUs day! Celebrate by tuning into a brand new #FLU with our amazing guests  ,none,none
Wed May 02 18:32:58 +0000 2018,75% of them be flu ,none,none
Wed May 02 18:33:03 +0000 2018,How to Build a Better Flu Vaccine  #Science,none,none
Wed May 02 18:33:22 +0000 2018,  Happened at the old Albert cabin a lot too. Although that wasn’t from the flu!,none,none
Wed May 02 18:33:25 +0000 2018, Once you get and get over the “Keyon flu” it’s smooth sailing. It becomes a habit more than a hassle,none,none
Wed May 02 18:33:33 +0000 2018,   #STUDY: #Colostrum Is At Least 3 Times More Effective Than #Flu #Vaccine To Prevent Flu  ,none,none
Wed May 02 18:33:34 +0000 2018,  Yes! Visit  to register for the webcast. The webcast will also be accessible on this page during the event.,none,none
Wed May 02 18:33:39 +0000 2018,  Same  I don’t get sick.. everybody who get them shots be sick in the next couple weeks and be wondering how  ,none,none
Wed May 02 18:33:47 +0000 2018, Girrrrlll I’m sad that I couldn’t meet you in real life just bc I’m dying in flu   TE AMO ,none,none
Wed May 02 18:34:16 +0000 2018,"One cold day, and I already have a flu ",Malawi,MW
Wed May 02 18:34:27 +0000 2018,me deleting everything fucking stupid i tweeted last night in my flu haze and realizing i amn an idiot ,none,none
Wed May 02 18:34:34 +0000 2018,Threat Alert Level: FLAX  severe danger of tiger holding the flu    avoid using drugs in Faerie,none,none
Wed May 02 18:34:37 +0000 2018,"haven't been in the best of physical health since new year; flu viruses, throat &amp; ear stuff; it's kept me back from cycling &amp; Ireland trip ",none,none
Wed May 02 18:34:46 +0000 2018,Flu season isn't over yet!  Ck out this guide to managing household germs from  #generationgood ,none,none
Wed May 02 18:34:50 +0000 2018,   #STUDY: #Colostrum Is At Least 3 Times More Effective Than #Flu #Vaccine To Prevent Flu  ,none,none
Wed May 02 18:34:58 +0000 2018,  We'll go to the doctor when we feel flu-ish or a nagging pain. So why don’t we see a health professional when we feel em…,none,none
Wed May 02 18:34:59 +0000 2018,Swine Flu Stew (or best mushroom soup ever)  ,none,none
Wed May 02 18:35:00 +0000 2018, My mom's church instituted a strict no hand holding policy when the swine flu outbreak got really bad and they never started up again and it's great,none,none
Wed May 02 18:35:44 +0000 2018,  New hope for fighting the flu? This infographic shows how an experimental approach might bring us closer to a universal vaccine…,none,none
Wed May 02 18:35:54 +0000 2018,I have the FLU ,none,none
Wed May 02 18:36:23 +0000 2018,"   shared, subscribed!  OMFG  always refused flu shot, had to sign release at work (hospital)",none,none
Wed May 02 18:36:36 +0000 2018,"I just think last year was very stressful, the PhD carry on then anti-social behaviour, finally lung op for my son &amp; careless discharge, another crappy xmas time; no wonder my batteries were a bit low ",none,none
Wed May 02 18:36:59 +0000 2018,"What do you get when you attend all your kids and some friends kids sporting events in the snow, in the rain, in the cold and mostly cold windy and rainy games this spring? You get the flu/pneumonia! Yay me..... #killmeknow",none,none
Wed May 02 18:36:59 +0000 2018,  Always my luck to get super ill &amp; flu’ey just before a shoot! ,none,none
Wed May 02 18:37:00 +0000 2018,Next open #vaccine course for #pharmacists to book on to is in #London on 13th May #flu #injections #CPR #anaphylaxis   ,none,none
Wed May 02 18:37:12 +0000 2018,  11. A lot of the activities to remove barriers to trade centre around dismantling the excuses third countries use to bloc…,none,none
Wed May 02 18:37:20 +0000 2018,     Have you had this horrible flu that's been doing the travels?,none,none
Wed May 02 18:37:59 +0000 2018,Check out the library's online exhibit on the subject “Going Viral: Impact and Implications of the 1918 Flu Pandemic”:  ,none,none
Wed May 02 18:38:25 +0000 2018,i literally have the flu. awesome! ,Hobart,US
Wed May 02 18:38:47 +0000 2018,"  Diop - ""Flu Wit It"" Feat. Don Chambers (Official Music Video)   via  ",none,none
Wed May 02 18:38:49 +0000 2018,What’s the difference between the bird flu and the swine flu? One requires tweetment and the other an oinkment,none,none
Wed May 02 18:38:51 +0000 2018,"I'm 65yrs old, a pensioner, no car now, so it's harder when getting food shopping &amp; travelling around; ok when in good physical health but not so easy if below par; carrying a rucksack with stuff I need can be sore on back; having flu virus means not exercising as much ",none,none
Wed May 02 18:38:57 +0000 2018,  Who else has the #Destiny2 flu?   ,none,none
Wed May 02 18:39:04 +0000 2018,"Paul McCartney wrote ""I'll Follow the Sun"" in the parlor his house on Forthlin Road after he got the flu when he was 16.",none,none
Wed May 02 18:39:04 +0000 2018,"Scientific Technologies Corporation, a leader in #immunization intelligence™, today released new predictions for flu #vaccination rates     ",none,none
Wed May 02 18:39:06 +0000 2018,if you have a flu just put a bandaid on your chin for a month it totally fucking works,none,none
Wed May 02 18:39:07 +0000 2018,This fucking flu is a myth bruv wouldn’t even wish it on Samir Nasri,none,none
Wed May 02 18:39:08 +0000 2018, That sucks dude! I had to take a week off when I had that awful flu a few weeks ago. Just under £90 per week really doesn't cut it at all...,none,none
Wed May 02 18:39:40 +0000 2018,what's with the sudden flu man,none,none
Wed May 02 18:40:04 +0000 2018,"Flu activity has slowed significantly in San Diego, but cases are reported year round. What this means is that if you have not gotten a flu shot, you should.  ",none,none
Wed May 02 18:40:15 +0000 2018,"Flu activity has slowed significantly in San Diego, but cases are reported year round. What this means is that if you have not gotten a flu shot, you should.  ",none,none
Wed May 02 18:40:36 +0000 2018,"it's survival of the fittest these days, there is no doubt; it seems that voluntary work isn't respected like it used to be; rather it's the opposite; folk who are career driven seem to be held in higher regard; age, wisdom, experience seems to count for nothing; how sad ",none,none
Wed May 02 18:41:05 +0000 2018,"So excited to get back to the gym this weekend! I feel like a potato, having the flu fucking sucks.",none,none
Wed May 02 18:41:07 +0000 2018,  Sol705! Sol705 a free point &amp;amp; click graphic adventure with lots of retro mystery and a plot set to stunt!  #gamede…,none,none
Wed May 02 18:41:18 +0000 2018,  Six-Year-Old Had Gotten a Flu Shot But Reportedly Died of Influenza ,none,none
Wed May 02 18:41:23 +0000 2018,  This Woman Died From Hantavirus—a Rare Infection Initially Mistaken for the Flu -  #publichealth 5…,none,none
Wed May 02 18:41:44 +0000 2018,  Unbelievable performance by Stockport partners. They are the undisputed national league champions of flu vaccination. ,none,none
Wed May 02 18:41:45 +0000 2018,flu flu go away i just wanna sleep la dei :(,none,none
Wed May 02 18:41:58 +0000 2018,   Works like a charm. Make sure to drink a lot of water and have a lot of electrolytes to fend off keto fl…,none,none
Wed May 02 18:42:11 +0000 2018,   #STUDY: #Colostrum Is At Least 3 Times More Effective Than #Flu #Vaccine To Prevent Flu  ,none,none
Wed May 02 18:42:18 +0000 2018,Having to cope with both flu and tests  Yhoo haai,Pretoria,ZA
Wed May 02 18:42:43 +0000 2018,Wlc  Cold Flu ,none,none
Wed May 02 18:42:54 +0000 2018,Keto flu is real ,none,none
Wed May 02 18:43:05 +0000 2018,                                                  Says the Twitter doctor selling flu shots to pregnant women.,none,none
Wed May 02 18:43:33 +0000 2018,Cba alesha chose to get a flu jab over seeing a lad ahahaha  me and my pals are all the same,none,none
Wed May 02 18:43:39 +0000 2018,"  A worker shouldn't have to choose between getting a day’s wages or going to work with the flu.  Tomorrow, I'm signing into l…",none,none
Wed May 02 18:43:40 +0000 2018,  I wonder why Jeremy Hunt isn't called to Parliament to explain this finding...  ...he claims to be passionate about patien…,none,none
Wed May 02 18:43:53 +0000 2018,"  And what about #women? They have biological processes that they can’t stop. (I’m talking #menstrual cycles, people!) And h…",none,none
Wed May 02 18:44:00 +0000 2018,Sobering. #onehealth ,none,none
Wed May 02 18:44:05 +0000 2018,Samee ,none,none
Wed May 02 18:44:15 +0000 2018,"A #OneHealth approach to stop the spread of #zoonotic diseases brings human, animal environmental #health sectors together. Commonly prioritized diseases - #rabies #flu viral hemorrhagic fevers like #Ebola and  #Rift Valley fever, #brucellosis &amp; #anthrax.  ",none,none
Wed May 02 18:45:03 +0000 2018,  Get Sol705! Sol705 a free point &amp;amp; click graphic adventure with lots of retro mystery and a plot set to stunt!  #ga…,none,none
Wed May 02 18:45:21 +0000 2018,Bruu same ngiphuze i6 pack yebernini surely I'll wake up feeling ,none,none
Wed May 02 18:45:53 +0000 2018,"Markville history students presenting  projects on Spanish flu to media, historians, gov reps and creators of  #spanishflu100 ",ROYAL CANADIAN MILITAIRY,CA
Wed May 02 18:45:55 +0000 2018,  Flu viruses pose one of the world’s greatest public health challenges. Join CDC and  May 7 for debate and discussi…,none,none
Wed May 02 18:45:56 +0000 2018,   #STUDY: Immunomodulators Are More Effective than #Vaccines to Prevent #Flu    #Colostrum…,none,none
Wed May 02 18:46:16 +0000 2018,I don’t need period pain on top of my flu. Body plz stop.,none,none
Wed May 02 18:46:28 +0000 2018,  Scripps Research scientists receive $12 million for #malaria and #flu vaccine research ,none,none
Wed May 02 18:46:28 +0000 2018,i was written off of work today by my doctor bc i have been sick for the past 3 days. i’m getting tested tomorrow morning for the flu...please send help — feeling sick,none,none
Wed May 02 18:46:38 +0000 2018,I really got the stomach flu ,none,none
Wed May 02 18:46:42 +0000 2018,Steaming my room with vicks because omnye usisi has flu again. I hope it works.,none,none
Wed May 02 18:46:44 +0000 2018," Thanks for retweeting  today,  ",none,none
Wed May 02 18:47:01 +0000 2018,    The last benidorm tonight and my eyes are so swollen with the flu.Looking forward to trying to watch it ,none,none
Wed May 02 18:47:03 +0000 2018," Ya, a house full of stomach flu, always brutal! Feel so glad to be ""normal"" again today! lol",none,none
Wed May 02 18:47:03 +0000 2018,  Unbelievable performance by Stockport partners. They are the undisputed national league champions of flu vaccination. ,none,none
Wed May 02 18:47:03 +0000 2018,  ....time to head home!!  Thank you  for taking care of me... and my flu! Lol!   #Emirates ,none,none
Wed May 02 18:47:09 +0000 2018,Nicole’s testimony :                                     I HAVE LUPUS... And it stinks. Everyday I hurt and cry and struggle  to want to keep going...I literally feel like I have the flu every day!!  Ugh... my hands... ,none,none
Wed May 02 18:47:11 +0000 2018,           At least you have clarified yourself now. Do you want me to conduct blood-letting on you next time you get the flu?,none,none
Wed May 02 18:47:16 +0000 2018,"Illenium sets, ice chips and the stomach flu! I’m living my best life",none,none
Wed May 02 18:47:18 +0000 2018,Since today I am ill  I am being a savage and not very relaxed as I usually am (why is my friend laughing at that. Rude.) I will resume to be my normal self soon when this flu goes away!,none,none
Wed May 02 18:47:32 +0000 2018,"   She refused to let Drs come into UK. People will die. Already there have been 10 thousand unnecessary deaths, not including from 'flu, in the last yr",none,none
Wed May 02 18:47:42 +0000 2018,Still extremely salt that I didn’t get a birthday celebration this year bc I had the flu. This year doesn’t count,Los Angeles,US
Wed May 02 18:47:48 +0000 2018,"                                                  You know flu vaccines are really just the litmus test for dumb, yeah?",none,none
Wed May 02 18:47:49 +0000 2018,    Yes! Visit  to register for the webcast. The webcast will also be accessibl…,none,none
Wed May 02 18:47:50 +0000 2018,  2 busy flu flamming mansions,none,none
